2025-12-30 22:11:39 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 9.7500
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.3 min)
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=9.7500 → actual=10.6800
2025-12-30 22:13:40 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:40 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 9.3300
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.3 min)
2025-12-30 22:13:40 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=9.3300 → actual=10.6800
2025-12-30 22:13:41 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:41 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 8.9500
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.3 min)
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=8.9500 → actual=10.6800
2025-12-30 22:13:41 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:41 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 8.5900
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.3 min)
2025-12-30 22:13:41 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=8.5900 → actual=10.6800
2025-12-30 22:13:42 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:42 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:42 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:42 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:42 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:42 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:42 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:42 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:42 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 8.2300
2025-12-30 22:13:42 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.3 min)
2025-12-30 22:13:42 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=8.2300 → actual=10.6800
2025-12-30 22:13:43 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:43 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 10.6800
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.4 min)
2025-12-30 22:13:45 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:45 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 10.1800
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.4 min)
2025-12-30 22:13:45 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=10.1800 → actual=10.6800
2025-12-30 22:13:46 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:46 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 9.7500
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.4 min)
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=9.7500 → actual=10.6800
2025-12-30 22:13:46 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:46 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 9.3300
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.4 min)
2025-12-30 22:13:46 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=9.3300 → actual=10.6800
2025-12-30 22:13:47 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:47 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 8.9500
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.4 min)
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=8.9500 → actual=10.6800
2025-12-30 22:13:47 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:47 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 8.5900
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.4 min)
2025-12-30 22:13:47 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=8.5900 → actual=10.6800
2025-12-30 22:13:48 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:48 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:48 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:48 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:48 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:48 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:48 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:48 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:48 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 8.2300
2025-12-30 22:13:48 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.4 min)
2025-12-30 22:13:48 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=8.2300 → actual=10.6800
2025-12-30 22:13:48 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:48 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:50 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:50 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:50 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:50 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:50 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:50 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:50 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 10.6800
2025-12-30 22:13:50 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.5 min)
2025-12-30 22:13:51 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:51 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 10.1800
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.5 min)
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=10.1800 → actual=10.6800
2025-12-30 22:13:51 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:51 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 9.7500
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.5 min)
2025-12-30 22:13:51 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=9.7500 → actual=10.6800
2025-12-30 22:13:51 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:51 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 9.3300
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.5 min)
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=9.3300 → actual=10.6800
2025-12-30 22:13:52 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:52 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 8.9500
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.5 min)
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=8.9500 → actual=10.6800
2025-12-30 22:13:52 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:52 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 8.5900
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.5 min)
2025-12-30 22:13:52 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=8.5900 → actual=10.6800
2025-12-30 22:13:53 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:53 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:53 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:53 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:53 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:53 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:53 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:53 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:53 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 8.2300
2025-12-30 22:13:53 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.5 min)
2025-12-30 22:13:53 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=8.2300 → actual=10.6800
2025-12-30 22:13:53 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:53 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:55 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:55 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:55 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:55 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:55 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:55 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:55 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 10.6800
2025-12-30 22:13:55 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.6 min)
2025-12-30 22:13:55 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:55 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 10.1800
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.6 min)
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=10.1800 → actual=10.6800
2025-12-30 22:13:56 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:56 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 9.7500
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.6 min)
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=9.7500 → actual=10.6800
2025-12-30 22:13:56 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:56 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 9.3300
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.6 min)
2025-12-30 22:13:56 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=9.3300 → actual=10.6800
2025-12-30 22:13:57 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:57 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot |   📊 Tracked Shares: 8.9500
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (77.6 min)
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot |   🔄 Share count adjusted: tracked=8.9500 → actual=10.6800
2025-12-30 22:13:57 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:57 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:13:57 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
