2026-01-07 23:17:18 | INFO     | polymarket.strategies.flow_strategy | ============================================================
2026-01-07 23:23:40 | INFO     | polymarket.trading.chain_sync | Incremental sync: 469 trades, 1083 activity items
2026-01-07 23:23:40 | INFO     | polymarket.trading.chain_sync | Added 139 new trades
2026-01-07 23:23:40 | INFO     | polymarket.trading.chain_sync | Incremental sync complete: 178 transactions
2026-01-07 23:23:42 | INFO     | polymarket.trading.bot | 🔄 Reconciled 178 stale position(s) - re-checking drawdown with accurate equity
2026-01-07 23:23:42 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:23:44 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:23:46 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:23:48 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:23:50 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: SMART_MONEY_ACTIVITY | HIGH | 
2026-01-07 23:23:50 | INFO     | polymarket.strategies.flow_strategy |    📌 Nba Lal Sas 2026 01 07
2026-01-07 23:23:50 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:23:50 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: VOLUME_SPIKE | CRITICAL | 
2026-01-07 23:23:50 | INFO     | polymarket.strategies.flow_strategy |    📌 Xrp Above On January 8
2026-01-07 23:23:52 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:23:54 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:23:56 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:23:58 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:00 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:02 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:04 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:06 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:08 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:11 | INFO     | polymarket.trading.chain_sync | Fetched 469 total trades across 1 pages
2026-01-07 23:24:12 | INFO     | polymarket.trading.chain_sync | Incremental sync: 469 trades, 1083 activity items
2026-01-07 23:24:12 | INFO     | polymarket.trading.chain_sync | Added 139 new trades
2026-01-07 23:24:12 | INFO     | polymarket.trading.chain_sync | Incremental sync complete: 178 transactions
2026-01-07 23:24:14 | INFO     | polymarket.trading.bot | 🔄 Reconciled 178 stale position(s) - re-checking drawdown with accurate equity
2026-01-07 23:24:14 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:16 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:18 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:20 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:22 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:24 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:26 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:28 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:30 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:32 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:32 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: VOLUME_SPIKE | CRITICAL | 
2026-01-07 23:24:32 | INFO     | polymarket.strategies.flow_strategy |    📌 Atp Hijikat Perrica 2026 01 06
2026-01-07 23:24:32 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: VOLUME_SPIKE | CRITICAL | 
2026-01-07 23:24:32 | INFO     | polymarket.strategies.flow_strategy |    📌 Atp Hijikat Perrica 2026 01 06
2026-01-07 23:24:34 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:36 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:38 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:40 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:42 | INFO     | polymarket.trading.chain_sync | Fetched 469 total trades across 1 pages
2026-01-07 23:24:43 | INFO     | polymarket.trading.chain_sync | Incremental sync: 469 trades, 1083 activity items
2026-01-07 23:24:43 | INFO     | polymarket.trading.chain_sync | Added 139 new trades
2026-01-07 23:24:44 | INFO     | polymarket.trading.chain_sync | Incremental sync complete: 178 transactions
2026-01-07 23:24:45 | INFO     | polymarket.trading.bot | 🔄 Reconciled 178 stale position(s) - re-checking drawdown with accurate equity
2026-01-07 23:24:45 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:47 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:49 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:51 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:53 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:54 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: OVERSIZED_BET | CRITICAL | 
2026-01-07 23:24:54 | INFO     | polymarket.strategies.flow_strategy |    📌 Trump Out As President By March 31
2026-01-07 23:24:55 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:24:58 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:00 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:02 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:04 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:06 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:08 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:10 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:12 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:14 | INFO     | polymarket.trading.chain_sync | Fetched 469 total trades across 1 pages
2026-01-07 23:25:15 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: SUDDEN_PRICE_MOVEMENT | CRITICAL | 
2026-01-07 23:25:15 | INFO     | polymarket.strategies.flow_strategy |    📌 Btc Updown 15M 1767849300
2026-01-07 23:25:15 | INFO     | polymarket.trading.chain_sync | Incremental sync: 469 trades, 1083 activity items
2026-01-07 23:25:15 | INFO     | polymarket.trading.chain_sync | Added 139 new trades
2026-01-07 23:25:16 | INFO     | polymarket.trading.chain_sync | Incremental sync complete: 178 transactions
2026-01-07 23:25:17 | INFO     | polymarket.trading.bot | 🔄 Reconciled 178 stale position(s) - re-checking drawdown with accurate equity
2026-01-07 23:25:17 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:19 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:21 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:23 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:25 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:27 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:29 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:31 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: VOLUME_SPIKE | HIGH | 
2026-01-07 23:25:31 | INFO     | polymarket.strategies.flow_strategy |    📌 Nba Mil Gsw 2026 01 07
2026-01-07 23:25:31 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:32 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: VOLUME_SPIKE | HIGH | 
2026-01-07 23:25:32 | INFO     | polymarket.strategies.flow_strategy |    📌 Btc Updown 15M 1767849300
2026-01-07 23:25:33 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:35 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:35 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: SUDDEN_PRICE_MOVEMENT | CRITICAL | 
2026-01-07 23:25:35 | INFO     | polymarket.strategies.flow_strategy |    📌 Btc Updown 15M 1767849300
2026-01-07 23:25:37 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:39 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:41 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:43 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:46 | INFO     | polymarket.trading.chain_sync | Fetched 469 total trades across 1 pages
2026-01-07 23:25:47 | INFO     | polymarket.trading.chain_sync | Incremental sync: 469 trades, 1083 activity items
2026-01-07 23:25:47 | INFO     | polymarket.trading.chain_sync | Added 139 new trades
2026-01-07 23:25:48 | INFO     | polymarket.trading.chain_sync | Incremental sync complete: 178 transactions
2026-01-07 23:25:49 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: PRICE_ACCELERATION | MEDIUM | 
2026-01-07 23:25:49 | INFO     | polymarket.strategies.flow_strategy |    📌 Nba Hou Por 2026 01 07
2026-01-07 23:25:49 | INFO     | polymarket.trading.bot | 🔄 Reconciled 178 stale position(s) - re-checking drawdown with accurate equity
2026-01-07 23:25:49 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:51 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:53 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: CORRELATED_MOVEMENT | MEDIUM | 
2026-01-07 23:25:53 | INFO     | polymarket.strategies.flow_strategy |    📌 3 markets moving UP together
2026-01-07 23:25:53 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:54 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: OVERSIZED_BET | HIGH | 
2026-01-07 23:25:54 | INFO     | polymarket.strategies.flow_strategy |    📌 Nba Hou Por 2026 01 07
2026-01-07 23:25:54 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: VOLUME_SPIKE | CRITICAL | 
2026-01-07 23:25:54 | INFO     | polymarket.strategies.flow_strategy |    📌 Israel Strikes Iran By January 31 2026
2026-01-07 23:25:55 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:57 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:25:59 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:01 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:03 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:05 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:07 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:09 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:11 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:13 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:16 | INFO     | polymarket.trading.chain_sync | Fetched 469 total trades across 1 pages
2026-01-07 23:26:17 | INFO     | polymarket.trading.chain_sync | Incremental sync: 469 trades, 1083 activity items
2026-01-07 23:26:17 | INFO     | polymarket.trading.chain_sync | Added 139 new trades
2026-01-07 23:26:18 | INFO     | polymarket.trading.chain_sync | Incremental sync complete: 178 transactions
2026-01-07 23:26:20 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: SUDDEN_PRICE_MOVEMENT | CRITICAL | 
2026-01-07 23:26:20 | INFO     | polymarket.strategies.flow_strategy |    📌 Eth Updown 15M 1767849300
2026-01-07 23:26:20 | INFO     | polymarket.trading.bot | 🔄 Reconciled 178 stale position(s) - re-checking drawdown with accurate equity
2026-01-07 23:26:20 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:22 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:23 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: CORRELATED_MOVEMENT | MEDIUM | 
2026-01-07 23:26:23 | INFO     | polymarket.strategies.flow_strategy |    📌 3 markets moving UP together
2026-01-07 23:26:24 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:26 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:28 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:30 | INFO     | polymarket.strategies.flow_strategy | ⚪ 📊 ALERT: SUDDEN_PRICE_MOVEMENT | HIGH | 
2026-01-07 23:26:30 | INFO     | polymarket.strategies.flow_strategy |    📌 Nba Hou Por 2026 01 07
2026-01-07 23:26:30 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:32 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:34 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:36 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:38 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:40 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:42 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 31.7% > 10.0%
2026-01-07 23:26:44 | INFO     | polymarket.strategies.flow_strategy | 🔌 Stopping flow detector...
2026-01-07 23:26:54 | INFO     | polymarket.strategies.flow_strategy | Flow detector cancelled
2026-01-07 23:26:54 | INFO     | polymarket.strategies.flow_strategy | Flow detector stopped
2026-01-07 23:26:54 | INFO     | polymarket.trading.bot | ============================================================
2026-01-07 23:26:54 | INFO     | polymarket.trading.bot | 🛑 STOPPING BOT: flow-bot
2026-01-07 23:26:54 | INFO     | polymarket.trading.bot | ============================================================
2026-01-07 23:26:54 | INFO     | polymarket.trading.risk_coordinator | RiskCoordinator shutdown complete
2026-01-07 23:26:54 | INFO     | polymarket.trading.bot |   ✅ Risk coordinator stopped
2026-01-07 23:26:54 | INFO     | polymarket.trading.bot |   ✅ API disconnected
2026-01-07 23:26:54 | INFO     | polymarket.trading.bot | ============================================================
2026-01-07 23:26:54 | INFO     | polymarket.trading.bot | 👋 Bot stopped cleanly
2026-01-07 23:26:54 | INFO     | polymarket.trading.bot | ============================================================
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy | ============================================================
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy | 🌊 FLOW COPY STRATEGY CONFIGURATION - V4 (Enhanced)
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy | ============================================================
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Agent ID:       flow-bot
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Mode:           💸 LIVE TRADING
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Min Score:      30
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Min Trade Size: $100
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Category:       ALL
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Position Size:  20.0% base, up to 1x for high scores
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Max Spread:     3%
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Max Price Drift: 10% (fallback)
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Time-Based Slippage: Enabled (1% for <5min, 3% for <30min, 10% for >30min)
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Price Range:    $0.20 - $0.80
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   V4 Enhancements:
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     Multi-Signal Confirmation: ON
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     Contrarian Detection:      ON
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     Timing Filter:             ON
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     Wallet Reputation:         ON
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy | ============================================================
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Exit Strategy:
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     Take-Profit:    15%
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     Trailing Stop:  Enabled
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     Max Hold Time:  90 min
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     Stop-Loss:      20%
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy | ============================================================
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |   Signal Weights:
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     📊 SMART_MONEY_ACTIVITY: 30.0x
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     📊 OVERSIZED_BET: 25.0x
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     📊 COORDINATED_WALLETS: 25.0x
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     📊 VOLUME_SPIKE: 10.0x
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     📊 PRICE_ACCELERATION: 10.0x
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     📊 SUDDEN_PRICE_MOVEMENT: 8.0x
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     📊 FRESH_WALLET_ACTIVITY: 5.0x
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     📊 COLD_WALLET_ACTIVITY: 5.0x
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     📊 LOW_ACTIVITY_WALLET: 3.0x
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy |     📊 CORRELATED_MOVEMENT: 5.0x
2026-01-07 23:28:03 | INFO     | polymarket.strategies.flow_strategy | ============================================================
2026-01-07 23:28:03 | INFO     | polymarket.trading.storage.sqlite | SQLite storage initialized: /Users/rishabbanthiya/polymarket-analytics/data/risk_state.db
2026-01-07 23:28:03 | INFO     | polymarket.trading.bot | ============================================================
2026-01-07 23:28:03 | INFO     | polymarket.trading.bot | 🚀 STARTING TRADING BOT
2026-01-07 23:28:03 | INFO     | polymarket.trading.bot | ============================================================
2026-01-07 23:28:03 | INFO     | polymarket.trading.bot |   Agent ID:   flow-bot
2026-01-07 23:28:03 | INFO     | polymarket.trading.bot |   Type:       flow
2026-01-07 23:28:03 | INFO     | polymarket.trading.bot |   Mode:       💸 LIVE
2026-01-07 23:28:03 | INFO     | polymarket.trading.bot |   ✅ Credentials validated
2026-01-07 23:28:03 | INFO     | polymarket.trading.bot |   ✅ API connected
2026-01-07 23:28:04 | INFO     | polymarket.trading.bot |   ✅ CLOB client initialized
2026-01-07 23:28:04 | INFO     | polymarket.trading.storage.sqlite | SQLite storage initialized: /Users/rishabbanthiya/polymarket-analytics/data/risk_state.db
2026-01-07 23:28:04 | INFO     | polymarket.trading.storage.sqlite | Agent flow-bot was stopped, restarting...
2026-01-07 23:28:04 | INFO     | polymarket.trading.storage.sqlite | Registered agent flow-bot (flow)
2026-01-07 23:28:04 | INFO     | polymarket.trading.risk_coordinator | ============================================================
2026-01-07 23:28:04 | INFO     | polymarket.trading.risk_coordinator | RECONCILING STATE (API-FIRST)...
2026-01-07 23:28:04 | INFO     | polymarket.trading.risk_coordinator | ============================================================
2026-01-07 23:28:04 | INFO     | polymarket.trading.risk_coordinator |   Wallet: 0xf54f4FF134f2A96E7E63674e561Cde110dE4f282
2026-01-07 23:28:04 | INFO     | polymarket.trading.risk_coordinator |   [1/5] Fetching positions from Polymarket API...
2026-01-07 23:28:04 | INFO     | polymarket.trading.risk_coordinator |         Found 0 positions from API
2026-01-07 23:28:04 | INFO     | polymarket.trading.risk_coordinator |   [2/5] Storing API positions as source of truth...
2026-01-07 23:28:04 | INFO     | polymarket.trading.risk_coordinator |         Synced 0 positions to api_positions table
2026-01-07 23:28:04 | INFO     | polymarket.trading.risk_coordinator |   [3/5] Fetching USDC balance from chain...
2026-01-07 23:28:06 | INFO     | polymarket.trading.risk_coordinator |         USDC Balance: $683.54
2026-01-07 23:28:06 | INFO     | polymarket.trading.risk_coordinator |   [4/5] Running chain sync for audit trail...
2026-01-07 23:28:06 | INFO     | polymarket.trading.risk_coordinator |         Incremental sync from block 81,365,386...
2026-01-07 23:28:06 | INFO     | polymarket.trading.chain_sync | Fetched 469 total trades across 1 pages
2026-01-07 23:28:07 | INFO     | polymarket.trading.chain_sync | Incremental sync: 469 trades, 1084 activity items
2026-01-07 23:28:07 | INFO     | polymarket.trading.chain_sync | Added 140 new trades
2026-01-07 23:28:08 | INFO     | polymarket.trading.chain_sync | Incremental sync complete: 179 transactions
2026-01-07 23:28:08 | INFO     | polymarket.trading.risk_coordinator |         Synced 179 transactions for audit
2026-01-07 23:28:08 | INFO     | polymarket.trading.risk_coordinator |   [5/5] Validating against transaction history...
2026-01-07 23:28:08 | WARNING  | polymarket.trading.risk_coordinator |         Discrepancy [extra_tx]: 4367723229144282... - Transactions show 70.2510 shares but API shows none
2026-01-07 23:28:08 | WARNING  | polymarket.trading.risk_coordinator |         Discrepancy [extra_tx]: 7851835682196157... - Transactions show 96.6481 shares but API shows none
2026-01-07 23:28:08 | WARNING  | polymarket.trading.risk_coordinator |         Discrepancy [extra_tx]: 3690067403383577... - Transactions show 23.1938 shares but API shows none
2026-01-07 23:28:08 | WARNING  | polymarket.trading.risk_coordinator |         Discrepancy [extra_tx]: 1028505171818747... - Transactions show 17.1346 shares but API shows none
2026-01-07 23:28:08 | WARNING  | polymarket.trading.risk_coordinator |         Discrepancy [extra_tx]: 2934964001685917... - Transactions show 52.2635 shares but API shows none
2026-01-07 23:28:08 | WARNING  | polymarket.trading.risk_coordinator |         Discrepancy [extra_tx]: 2427158870031772... - Transactions show 24.9090 shares but API shows none
2026-01-07 23:28:08 | INFO     | polymarket.trading.risk_coordinator | ============================================================
2026-01-07 23:28:08 | INFO     | polymarket.trading.risk_coordinator | RECONCILIATION COMPLETE (API-FIRST)
2026-01-07 23:28:08 | INFO     | polymarket.trading.risk_coordinator |   API Positions: 0
2026-01-07 23:28:08 | INFO     | polymarket.trading.risk_coordinator |   USDC Balance: $683.54
